ID,EDAD,SEXO,CODIGO_DEPARTAMENTO,REGION,TIPO_PESCADOR,COBRO,MONTO,FECHA_CORTE,FECHA_PUBLICACION_PNDA
389,61,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
390,46,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
391,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
392,28,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
393,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
394,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
395,46,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
396,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
397,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
398,53,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
399,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
400,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
401,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
402,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
403,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
404,48,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
405,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
406,69,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
407,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
408,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
409,40,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
410,62,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
411,20,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
412,50,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
413,73,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
414,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
415,62,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
416,25,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
417,27,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
418,35,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
419,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
420,35,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
421,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
422,68,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
423,60,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
424,43,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
425,53,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
426,21,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
427,38,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
428,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
429,69,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
430,30,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
431,63,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
432,27,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
433,24,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
434,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
435,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
436,35,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
437,66,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
438,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
439,27,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
440,21,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
441,36,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
442,33,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
443,39,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
444,26,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
445,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
446,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
447,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
448,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
449,61,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
450,47,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
451,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
452,67,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
453,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
454,62,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
455,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
456,47,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
457,46,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
458,62,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
459,34,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
460,47,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
461,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
462,43,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
463,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
464,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
465,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
466,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
467,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
468,47,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
469,68,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
470,44,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
471,46,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
472,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
473,60,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
474,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
475,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
476,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
477,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
478,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
479,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
480,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
481,45,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
482,34,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
483,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
484,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
485,47,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
486,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
487,29,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
488,23,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
489,34,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
490,33,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
491,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
492,52,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
493,45,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
494,29,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
495,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
496,56,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
497,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
498,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
499,62,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
500,60,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
501,31,F,02,ANCASH,EMBARCADO,0,500,20230430,20230626
502,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
503,29,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
504,66,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
505,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
506,63,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
507,71,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
508,33,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
509,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
510,53,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
511,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
512,40,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
513,35,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
514,24,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
515,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
516,35,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
517,46,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
518,58,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
519,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
520,24,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
521,24,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
522,35,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
523,58,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
524,61,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
525,59,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
526,48,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
527,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
528,56,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
529,24,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
530,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
531,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
532,37,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
533,39,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
534,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
535,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
536,45,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
537,63,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
538,45,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
539,42,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
540,59,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
541,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
542,27,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
543,33,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
544,49,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
545,30,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
546,45,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
547,65,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
548,29,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
549,45,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
550,48,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
551,40,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
552,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
553,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
554,60,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
555,54,F,02,ANCASH,EMBARCADO,0,500,20230430,20230626
556,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
557,39,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
558,36,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
559,26,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
560,34,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
561,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
562,46,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
563,26,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
564,54,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
565,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
566,25,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
567,45,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
568,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
569,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
570,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
571,34,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
572,27,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
573,47,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
574,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
575,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
576,47,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
577,33,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
578,70,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
579,57,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
580,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
581,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
582,32,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
583,24,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
584,69,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
585,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
586,56,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
587,64,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
588,61,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
589,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
590,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
591,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
592,48,F,02,ANCASH,EMBARCADO,0,500,20230430,20230626
593,56,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
594,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
595,48,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
596,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
597,22,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
598,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
599,36,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
600,28,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
601,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
602,23,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
603,26,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
604,39,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
605,45,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
606,54,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
607,50,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
608,38,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
609,50,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
610,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
611,26,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
612,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
613,28,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
614,27,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
615,21,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
616,29,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
617,36,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
618,67,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
619,39,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
620,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
621,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
622,39,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
623,53,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
624,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
625,23,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
626,25,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
627,26,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
628,34,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
629,68,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
630,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
631,23,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
632,45,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
633,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
634,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
635,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
636,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
637,49,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
638,48,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
639,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
640,42,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
641,39,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
642,48,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
643,43,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
644,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
645,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
646,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
647,56,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
648,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
649,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
650,32,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
651,49,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
652,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
653,55,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
654,49,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
655,27,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
656,29,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
657,46,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
658,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
659,33,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
660,28,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
661,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
662,27,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
663,28,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
664,64,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
665,61,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
666,65,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
667,40,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
668,70,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
669,31,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
670,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
671,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
672,53,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
673,70,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
674,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
675,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
676,40,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
677,49,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
678,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
679,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
680,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
681,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
682,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
683,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
684,57,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
685,50,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
686,61,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
687,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
688,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
689,58,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
690,67,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
691,40,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
692,34,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
693,62,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
694,56,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
695,42,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
696,65,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
697,68,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
698,66,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
699,45,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
700,58,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
701,60,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
702,19,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
703,30,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
704,23,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
705,44,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
706,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
707,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
708,35,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
709,58,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
710,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
711,58,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
712,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
713,26,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
714,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
715,33,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
716,48,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
717,63,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
718,62,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
719,58,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
720,58,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
721,33,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
722,69,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
723,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
724,21,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
725,20,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
726,59,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
727,49,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
728,46,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
729,43,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
730,60,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
731,60,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
732,57,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
733,22,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
734,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
735,68,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
736,27,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
737,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
738,29,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
739,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
740,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
741,49,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
742,23,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
743,24,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
744,40,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
745,62,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
746,23,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
747,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
748,39,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
749,40,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
750,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
751,23,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
752,36,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
753,23,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
754,22,M,02,ANCASH,EMBARCADO,0,500,20230430,20230626
755,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
756,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
757,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
758,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
759,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
760,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
761,36,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
762,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
763,31,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
764,50,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
765,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
766,30,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
767,46,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
768,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
769,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
770,52,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
771,32,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
772,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
773,41,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
774,34,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
775,61,F,02,ANCASH,EMBARCADO,1,500,20230430,20230626
776,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
777,55,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
778,34,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
779,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
780,33,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
781,66,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
782,66,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
783,28,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
784,28,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
785,45,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
786,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
787,26,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
788,51,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
789,62,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
790,38,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
791,49,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
792,60,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
793,53,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
794,54,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
795,42,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
796,22,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
797,37,M,02,ANCASH,EMBARCADO,1,500,20230430,20230626
